,gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,days_birth,days_employed,work_phone,home_phone,email,occup_type,family_size,begin_month,credit,CODE
14638,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17039,2986,0,1,0,Sales staff,2.0,23,2.0,F-17039180000.0Commercial associate
14639,F,N,N,0,220500.0,Commercial associate,Incomplete higher,Married,House / apartment,11390,137,0,0,0,No job,2.0,0,1.0,F-11390220500.0Commercial associate
14640,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,13767,1093,0,0,0,Managers,2.0,5,2.0,F-13767225000.0Working
14641,F,Y,Y,0,112500.0,Commercial associate,Higher education,Married,With parents,12630,5145,0,0,0,Accountants,2.0,54,2.0,F-12630112500.0Commercial associate
14642,F,N,Y,0,405000.0,Working,Higher education,Married,House / apartment,17465,7627,0,0,0,No job,2.0,3,0.0,F-17465405000.0Working
14643,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,13400,401,0,0,0,Laborers,3.0,3,1.0,M-13400135000.0Working
14644,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,21613,0,0,0,0,No job,1.0,25,1.0,F-21613135000.0Pensioner
14645,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,18656,2656,0,0,0,Laborers,2.0,7,2.0,F-1865690000.0Commercial associate
14646,F,N,Y,0,99000.0,Working,Secondary / secondary special,Married,House / apartment,15590,890,0,0,0,Sales staff,2.0,39,2.0,F-1559099000.0Working
14647,F,Y,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,15653,5500,0,0,1,Core staff,2.0,55,2.0,F-15653315000.0Commercial associate
14648,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,20770,1051,1,1,0,Drivers,2.0,15,2.0,M-2077081000.0Working
14649,F,N,N,1,162000.0,State servant,Higher education,Civil marriage,House / apartment,10446,1075,1,0,0,Secretaries,3.0,20,2.0,F-10446162000.0State servant
14650,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,21135,0,0,0,0,No job,1.0,6,1.0,F-21135112500.0Pensioner
14651,M,Y,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,17067,243,0,0,0,Drivers,3.0,13,1.0,M-17067112500.0Working
14652,F,N,Y,0,225000.0,State servant,Secondary / secondary special,Married,With parents,10784,3082,0,0,0,Laborers,2.0,49,2.0,F-10784225000.0State servant
14653,F,Y,N,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,21382,0,0,0,0,No job,2.0,40,2.0,F-2138245000.0Pensioner
14654,M,Y,Y,0,202500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,23022,0,0,0,0,No job,1.0,38,2.0,M-23022202500.0Pensioner
14655,F,N,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17366,3080,0,0,0,Core staff,2.0,33,2.0,F-17366157500.0Commercial associate
14656,M,Y,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,With parents,9980,351,0,0,0,Drivers,2.0,42,2.0,M-9980292500.0Commercial associate
14657,F,N,Y,0,81000.0,Working,Secondary / secondary special,Separated,House / apartment,15007,1677,1,1,0,Laborers,1.0,45,2.0,F-1500781000.0Working
14658,M,Y,N,2,178200.0,Working,Higher education,Married,House / apartment,11291,1589,0,1,0,Core staff,4.0,2,1.0,M-11291178200.0Working
14659,F,Y,Y,1,234000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10865,1481,0,0,0,Sales staff,3.0,57,2.0,F-10865234000.0Commercial associate
14660,M,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,9075,614,1,1,0,Sales staff,2.0,0,0.0,M-9075135000.0Working
14661,M,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,9343,1457,0,0,0,Waiters/barmen staff,1.0,21,2.0,M-9343202500.0Commercial associate
14662,F,N,N,0,47250.0,Pensioner,Secondary / secondary special,Married,House / apartment,23815,0,0,0,0,No job,2.0,14,2.0,F-2381547250.0Pensioner
14663,M,N,Y,1,540000.0,Working,Higher education,Married,House / apartment,11566,1921,0,0,0,Managers,3.0,26,2.0,M-11566540000.0Working
14664,F,Y,Y,0,360000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,15840,1802,0,0,0,Managers,2.0,39,2.0,F-15840360000.0Commercial associate
14665,F,N,N,0,72000.0,Working,Higher education,Married,House / apartment,9667,1338,0,0,0,Core staff,2.0,11,1.0,F-966772000.0Working
14666,M,N,Y,3,494100.0,Commercial associate,Higher education,Married,House / apartment,13246,2104,0,0,0,Managers,5.0,17,1.0,M-13246494100.0Commercial associate
14667,F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,14133,185,0,1,0,Sales staff,3.0,36,0.0,F-14133157500.0Working
14668,F,N,Y,0,405000.0,Working,Higher education,Married,House / apartment,17465,7627,0,0,0,No job,2.0,5,0.0,F-17465405000.0Working
14669,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,24764,0,0,0,0,No job,1.0,12,2.0,F-2476490000.0Pensioner
14670,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,8568,809,0,0,0,Sales staff,1.0,2,0.0,F-8568135000.0Working
14671,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,11512,4711,0,0,0,No job,1.0,11,2.0,F-11512135000.0Working
14672,M,Y,N,1,135000.0,Working,Higher education,Married,House / apartment,12782,1078,0,0,0,Laborers,3.0,2,1.0,M-12782135000.0Working
14673,F,Y,Y,0,175500.0,Commercial associate,Higher education,Married,House / apartment,16833,3635,0,0,1,No job,2.0,20,2.0,F-16833175500.0Commercial associate
14674,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,14071,3806,1,0,0,Laborers,2.0,29,1.0,M-14071112500.0Working
14675,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,Rented apartment,11041,864,0,0,0,Drivers,2.0,23,2.0,M-11041135000.0Working
14676,F,N,N,1,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,13987,985,0,0,1,Accountants,2.0,56,2.0,F-13987225000.0Commercial associate
14677,M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,12555,1858,0,0,0,Core staff,2.0,31,0.0,M-12555270000.0Working
14678,F,N,Y,2,90000.0,Working,Higher education,Married,House / apartment,11864,4513,0,0,0,Drivers,4.0,18,2.0,F-1186490000.0Working
14679,M,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,19924,4822,0,0,1,Drivers,2.0,47,2.0,M-19924135000.0Commercial associate
14680,F,N,Y,0,292500.0,Working,Secondary / secondary special,Married,House / apartment,21016,14018,0,0,0,Medicine staff,2.0,13,2.0,F-21016292500.0Working
14681,M,N,N,0,337500.0,Working,Higher education,Married,House / apartment,13631,2538,0,1,0,No job,2.0,2,1.0,M-13631337500.0Working
14682,F,N,Y,1,175500.0,Working,Secondary / secondary special,Married,House / apartment,16704,132,1,0,0,Cleaning staff,3.0,39,2.0,F-16704175500.0Working
14683,M,N,N,0,130500.0,Working,Secondary / secondary special,Single / not married,With parents,11873,3504,0,0,0,Laborers,1.0,19,1.0,M-11873130500.0Working
14684,M,Y,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,18543,1353,0,0,0,No job,2.0,11,2.0,M-18543103500.0Working
14685,F,N,Y,0,315000.0,Working,Secondary / secondary special,Separated,House / apartment,15256,3291,0,0,0,Laborers,1.0,29,0.0,F-15256315000.0Working
14686,F,N,Y,2,157500.0,Commercial associate,Higher education,Married,House / apartment,13766,73,0,0,0,High skill tech staff,4.0,40,2.0,F-13766157500.0Commercial associate
14687,M,Y,Y,0,337500.0,Working,Secondary / secondary special,Married,House / apartment,15369,5618,0,0,0,No job,2.0,34,2.0,M-15369337500.0Working
14688,F,Y,N,0,126000.0,Working,Secondary / secondary special,Married,House / apartment,19097,3529,0,0,0,Laborers,2.0,8,1.0,F-19097126000.0Working
14689,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,10102,551,0,0,0,Laborers,2.0,26,2.0,M-10102225000.0Working
14690,F,N,N,0,112500.0,Commercial associate,Higher education,Married,With parents,19721,1539,0,0,0,Accountants,2.0,1,0.0,F-19721112500.0Commercial associate
14691,F,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,19317,11542,0,0,0,Medicine staff,2.0,60,2.0,F-19317180000.0Working
14692,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22527,0,0,0,0,No job,2.0,24,2.0,F-22527202500.0Pensioner
14693,M,Y,Y,0,162000.0,Pensioner,Secondary / secondary special,Married,House / apartment,24507,0,0,0,0,No job,2.0,20,2.0,M-24507162000.0Pensioner
14694,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,11348,1436,0,0,0,Private service staff,2.0,41,0.0,F-11348180000.0Commercial associate
14695,M,Y,N,0,119250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,17542,645,0,0,1,Drivers,2.0,48,2.0,M-17542119250.0Working
14696,M,Y,Y,0,292500.0,Pensioner,Secondary / secondary special,Married,House / apartment,22129,0,0,1,0,No job,2.0,3,1.0,M-22129292500.0Pensioner
14697,F,N,Y,2,180000.0,Working,Higher education,Married,House / apartment,11560,467,1,0,0,No job,4.0,33,2.0,F-11560180000.0Working
14698,M,Y,Y,0,360000.0,Working,Incomplete higher,Married,House / apartment,9906,122,1,1,0,Sales staff,2.0,5,2.0,M-9906360000.0Working
14699,F,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,19094,1403,0,0,0,Private service staff,1.0,12,2.0,F-1909490000.0Working
14700,F,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,11010,4271,0,0,0,Laborers,2.0,8,2.0,F-11010225000.0Working
14701,F,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,14325,277,0,0,0,Sales staff,1.0,4,1.0,F-14325157500.0Working
14702,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10910,2349,1,0,0,Laborers,2.0,46,2.0,M-10910135000.0Commercial associate
14703,F,Y,Y,0,270000.0,Commercial associate,Higher education,Married,House / apartment,19960,5679,0,0,0,Accountants,2.0,44,0.0,F-19960270000.0Commercial associate
14704,M,Y,Y,2,211500.0,Working,Secondary / secondary special,Married,House / apartment,10435,2987,0,0,0,No job,4.0,38,1.0,M-10435211500.0Working
14705,M,Y,Y,2,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,13059,4813,0,0,0,Laborers,4.0,29,2.0,M-13059180000.0Working
14706,F,N,Y,0,94500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,9711,1403,0,0,0,Sales staff,2.0,18,2.0,F-971194500.0Working
14707,F,Y,Y,2,90000.0,State servant,Higher education,Married,House / apartment,11131,405,0,0,0,Core staff,4.0,7,2.0,F-1113190000.0State servant
14708,F,N,Y,0,130500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,22224,0,0,0,0,No job,2.0,1,0.0,F-22224130500.0Pensioner
14709,F,N,N,1,112500.0,Working,Higher education,Civil marriage,With parents,12076,5362,0,1,1,Laborers,3.0,51,2.0,F-12076112500.0Working
14710,F,Y,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14667,1422,0,0,0,Sales staff,2.0,34,2.0,F-14667247500.0Commercial associate
14711,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,With parents,10532,117,0,0,0,Private service staff,3.0,18,1.0,F-10532135000.0Working
14712,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,22115,0,0,1,0,No job,2.0,11,2.0,F-22115180000.0Pensioner
14713,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,16340,8647,0,0,0,Medicine staff,2.0,53,2.0,F-16340247500.0Commercial associate
14714,F,N,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,14216,6649,1,1,0,No job,2.0,21,2.0,F-14216112500.0State servant
14715,M,Y,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,23211,0,0,0,0,No job,2.0,15,2.0,M-23211135000.0Pensioner
14716,M,Y,N,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,18472,1661,1,0,0,Drivers,2.0,5,0.0,M-1847290000.0Working
14717,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,13474,2894,1,1,0,Accountants,2.0,29,1.0,F-13474135000.0Working
14718,F,Y,Y,1,270000.0,Commercial associate,Academic degree,Married,House / apartment,12155,979,0,0,0,Sales staff,3.0,26,0.0,F-12155270000.0Commercial associate
14719,M,N,Y,2,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17299,376,0,0,0,Security staff,4.0,21,2.0,M-17299135000.0Commercial associate
14720,F,N,N,0,180000.0,Working,Higher education,Married,House / apartment,12696,3172,1,0,0,Sales staff,2.0,27,1.0,F-12696180000.0Working
14721,F,Y,Y,0,315000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,9130,1390,0,1,0,Core staff,1.0,26,2.0,F-9130315000.0Commercial associate
14722,M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,15841,1403,0,1,0,Managers,1.0,10,2.0,M-15841225000.0Working
14723,F,N,Y,0,247500.0,Pensioner,Secondary / secondary special,Married,House / apartment,23132,0,0,0,0,No job,2.0,21,2.0,F-23132247500.0Pensioner
14724,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,21151,0,0,0,1,No job,1.0,15,0.0,F-21151225000.0Pensioner
14725,F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,20806,0,0,0,1,No job,2.0,23,2.0,F-2080685500.0Pensioner
14726,F,N,Y,0,45000.0,Working,Secondary / secondary special,Married,House / apartment,19610,1649,1,1,0,No job,2.0,37,2.0,F-1961045000.0Working
14727,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,20589,3680,0,0,0,No job,2.0,29,2.0,F-20589112500.0Working
14728,F,Y,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,20538,3967,0,0,0,No job,1.0,54,2.0,F-20538157500.0Working
14729,F,Y,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,17840,1993,0,1,1,High skill tech staff,2.0,24,2.0,F-17840135000.0Commercial associate
14730,M,N,Y,3,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,15099,0,0,0,0,No job,5.0,13,1.0,M-15099135000.0Pensioner
14731,F,N,Y,0,292500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14098,5573,0,0,0,Laborers,2.0,17,2.0,F-14098292500.0Commercial associate
14732,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,20071,2208,0,1,0,No job,2.0,18,2.0,M-20071112500.0Working
14733,M,N,N,0,202500.0,Working,Secondary / secondary special,Married,Municipal apartment,18281,3596,0,0,0,Laborers,2.0,19,0.0,M-18281202500.0Working
14734,M,Y,Y,1,225000.0,Working,Higher education,Single / not married,House / apartment,10320,249,0,0,0,Laborers,2.0,5,1.0,M-10320225000.0Working
14735,M,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,18609,0,0,1,0,No job,2.0,40,2.0,M-18609112500.0Pensioner
14736,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,11728,932,0,0,1,No job,1.0,22,2.0,M-11728225000.0Commercial associate
14737,M,N,N,1,405000.0,Working,Secondary / secondary special,Married,With parents,12675,1328,0,0,0,Drivers,3.0,47,2.0,M-12675405000.0Working
14738,F,Y,N,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,10168,280,0,0,0,Sales staff,3.0,3,1.0,F-1016890000.0Commercial associate
14739,F,N,N,1,135000.0,State servant,Higher education,Married,House / apartment,9454,1022,1,0,0,Managers,3.0,19,1.0,F-9454135000.0State servant
14740,F,N,N,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,10177,2339,0,1,0,No job,2.0,28,2.0,F-10177112500.0Commercial associate
14741,F,N,Y,0,180000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,16091,7371,1,0,0,Core staff,2.0,34,0.0,F-16091180000.0State servant
14742,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,14438,235,0,0,0,Sales staff,3.0,1,1.0,F-14438135000.0Commercial associate
14743,M,N,Y,1,562500.0,Working,Incomplete higher,Married,House / apartment,13790,5639,1,1,0,No job,3.0,30,1.0,M-13790562500.0Working
14744,F,N,Y,0,112500.0,Working,Higher education,Civil marriage,House / apartment,11234,2531,0,1,1,Sales staff,2.0,23,2.0,F-11234112500.0Working
14745,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,11454,1678,0,1,1,Cooking staff,3.0,8,2.0,F-1145467500.0Working
14746,F,N,Y,0,180000.0,Working,Higher education,Married,House / apartment,21581,10353,0,0,0,Core staff,2.0,25,0.0,F-21581180000.0Working
14747,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,12604,2620,1,1,0,Managers,2.0,48,2.0,M-12604180000.0Working
14748,M,N,N,0,157500.0,State servant,Higher education,Married,House / apartment,11965,3876,0,0,0,Core staff,2.0,53,1.0,M-11965157500.0State servant
14749,M,N,Y,0,495000.0,Pensioner,Secondary / secondary special,Married,House / apartment,20464,0,0,0,1,No job,2.0,4,2.0,M-20464495000.0Pensioner
14750,M,Y,Y,1,180000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,14450,3243,0,0,0,No job,3.0,6,2.0,M-14450180000.0Working
14751,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,11984,2043,0,0,1,Core staff,1.0,36,2.0,F-11984247500.0Commercial associate
14752,F,N,Y,1,270000.0,Working,Secondary / secondary special,Civil marriage,Municipal apartment,11186,1753,0,0,0,Sales staff,3.0,6,0.0,F-11186270000.0Working
14753,M,Y,N,1,292500.0,Working,Secondary / secondary special,Separated,House / apartment,12692,1056,0,1,0,Laborers,2.0,19,2.0,M-12692292500.0Working
14754,M,Y,Y,0,153000.0,State servant,Secondary / secondary special,Civil marriage,House / apartment,18861,1480,1,1,0,Drivers,2.0,18,2.0,M-18861153000.0State servant
14755,M,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,19322,663,1,1,0,Laborers,2.0,19,2.0,M-19322135000.0Working
14756,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,10380,3396,0,0,0,Laborers,4.0,12,2.0,M-10380225000.0Working
